system:index,ADM2_NAME,.geo
23143,Glenelg (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23144,Golden Plains (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23145,Greater Bendigo (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23146,Greater Dandenong (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23147,Greater Geelong (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23148,Greater Shepparton (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23149,Hepburn (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23150,Hindmarsh (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23151,Hobsons Bay (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23152,Horsham (RC),"{""type"":""MultiPoint"",""coordinates"":[]}"
23153,Hume (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23154,Kingston (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23155,Knox (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23156,Loddon (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23157,Macedon Ranges (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23158,Manningham (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23159,Maribyrnong (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23160,Maroondah (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23161,Melbourne (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23162,Melton (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23163,Mildura (RC),"{""type"":""MultiPoint"",""coordinates"":[]}"
23164,Mitchell (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23165,Moira (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23166,Monash (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23167,Moonee Valley (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23168,Moorabool (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23169,Moreland (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23170,Mornington Peninsula (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23171,Mount Alexander (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23172,Moyne (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23173,Nillumbik (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23174,Northern Grampians (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23175,Port Phillip (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23176,Pyrenees (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23177,Queenscliffe (B),"{""type"":""MultiPoint"",""coordinates"":[]}"
23178,Southern Grampians (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23179,Stonnington (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23180,Strathbogie (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23181,Surf Coast (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23182,Swan Hill (RC),"{""type"":""MultiPoint"",""coordinates"":[]}"
23183,Warrnambool (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23184,West Wimmera (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23185,Whitehorse (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23186,Whittlesea (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23187,Wyndham (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23188,Yarra (C),"{""type"":""MultiPoint"",""coordinates"":[]}"
23189,Yarra Ranges (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23190,Yarriambiack (S),"{""type"":""MultiPoint"",""coordinates"":[]}"
23191,Abau,"{""type"":""MultiPoint"",""coordinates"":[]}"
23192,Goilala,"{""type"":""MultiPoint"",""coordinates"":[]}"
23193,Hiri,"{""type"":""MultiPoint"",""coordinates"":[]}"
23194,Kairuku,"{""type"":""MultiPoint"",""coordinates"":[]}"
23195,Rigo,"{""type"":""MultiPoint"",""coordinates"":[]}"
23196,Chuave,"{""type"":""MultiPoint"",""coordinates"":[]}"
23197,Gembogl,"{""type"":""MultiPoint"",""coordinates"":[]}"
23198,Gumine,"{""type"":""MultiPoint"",""coordinates"":[]}"
23199,Karimui,"{""type"":""MultiPoint"",""coordinates"":[]}"
23200,Kerowagi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23201,Kundiawa,"{""type"":""MultiPoint"",""coordinates"":[]}"
23202,Sinasina,"{""type"":""MultiPoint"",""coordinates"":[]}"
23203,Kokopo,"{""type"":""MultiPoint"",""coordinates"":[]}"
23204,Pomio,"{""type"":""MultiPoint"",""coordinates"":[]}"
23205,Rabaul,"{""type"":""MultiPoint"",""coordinates"":[]}"
23206,Ambunti,"{""type"":""MultiPoint"",""coordinates"":[]}"
23207,Angoram,"{""type"":""MultiPoint"",""coordinates"":[]}"
23208,Maprik,"{""type"":""MultiPoint"",""coordinates"":[]}"
23209,Wewak,"{""type"":""MultiPoint"",""coordinates"":[]}"
23210,Goroka,"{""type"":""MultiPoint"",""coordinates"":[]}"
23211,Henganofi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23212,Kainantu,"{""type"":""MultiPoint"",""coordinates"":[]}"
23213,Lufa,"{""type"":""MultiPoint"",""coordinates"":[]}"
23214,Okapa,"{""type"":""MultiPoint"",""coordinates"":[]}"
23215,Wonenara,"{""type"":""MultiPoint"",""coordinates"":[]}"
23216,Kandep,"{""type"":""MultiPoint"",""coordinates"":[]}"
23217,Kompiam,"{""type"":""MultiPoint"",""coordinates"":[]}"
23218,Lagaip,"{""type"":""MultiPoint"",""coordinates"":[]}"
23219,Porgera,"{""type"":""MultiPoint"",""coordinates"":[]}"
23220,Wabag,"{""type"":""MultiPoint"",""coordinates"":[]}"
23221,Wapenamanda,"{""type"":""MultiPoint"",""coordinates"":[]}"
23222,Baimuru,"{""type"":""MultiPoint"",""coordinates"":[]}"
23223,Ihu,"{""type"":""MultiPoint"",""coordinates"":[]}"
23224,Kaintiba,"{""type"":""MultiPoint"",""coordinates"":[]}"
23225,Kerema,"{""type"":""MultiPoint"",""coordinates"":[]}"
23226,Kikori,"{""type"":""MultiPoint"",""coordinates"":[]}"
23227,Malalaua,"{""type"":""MultiPoint"",""coordinates"":[]}"
23228,Bogia,"{""type"":""MultiPoint"",""coordinates"":[]}"
23229,Karkar,"{""type"":""MultiPoint"",""coordinates"":[]}"
23230,Madang,"{""type"":""MultiPoint"",""coordinates"":[]}"
23231,Rai Coast,"{""type"":""MultiPoint"",""coordinates"":[]}"
23232,Ramu,"{""type"":""MultiPoint"",""coordinates"":[]}"
23233,Upper Ramu,"{""type"":""MultiPoint"",""coordinates"":[]}"
23234,Manus,"{""type"":""MultiPoint"",""coordinates"":[]}"
23235,Alotau,"{""type"":""MultiPoint"",""coordinates"":[]}"
23236,Esa'Ala,"{""type"":""MultiPoint"",""coordinates"":[]}"
23237,Losuia,"{""type"":""MultiPoint"",""coordinates"":[]}"
23238,Misima,"{""type"":""MultiPoint"",""coordinates"":[]}"
23239,Rabaraba,"{""type"":""MultiPoint"",""coordinates"":[]}"
23240,Samarai,"{""type"":""MultiPoint"",""coordinates"":[]}"
23241,Finschhafen,"{""type"":""MultiPoint"",""coordinates"":[]}"
23242,Kabwum,"{""type"":""MultiPoint"",""coordinates"":[]}"
23243,Kaiapit,"{""type"":""MultiPoint"",""coordinates"":[]}"
23244,Lae,"{""type"":""MultiPoint"",""coordinates"":[]}"
23245,Menyamya,"{""type"":""MultiPoint"",""coordinates"":[]}"
23246,Mumeng,"{""type"":""MultiPoint"",""coordinates"":[]}"
23247,Siassi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23248,National Capital District,"{""type"":""MultiPoint"",""coordinates"":[]}"
23249,Kavieng,"{""type"":""MultiPoint"",""coordinates"":[]}"
23250,Konos,"{""type"":""MultiPoint"",""coordinates"":[]}"
23251,Lavongai,"{""type"":""MultiPoint"",""coordinates"":[]}"
23252,Lihir,"{""type"":""MultiPoint"",""coordinates"":[]}"
23253,Namatanai,"{""type"":""MultiPoint"",""coordinates"":[]}"
23254,Palakau,"{""type"":""MultiPoint"",""coordinates"":[]}"
23255,Afore,"{""type"":""MultiPoint"",""coordinates"":[]}"
23256,Ioma,"{""type"":""MultiPoint"",""coordinates"":[]}"
23257,Kira,"{""type"":""MultiPoint"",""coordinates"":[]}"
23258,Kokoda,"{""type"":""MultiPoint"",""coordinates"":[]}"
23259,Popondetta,"{""type"":""MultiPoint"",""coordinates"":[]}"
23260,Tufi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23261,Arawa,"{""type"":""MultiPoint"",""coordinates"":[]}"
23262,Buin,"{""type"":""MultiPoint"",""coordinates"":[]}"
23263,Sohano,"{""type"":""MultiPoint"",""coordinates"":[]}"
23264,Ialibu,"{""type"":""MultiPoint"",""coordinates"":[]}"
23265,Kagua,"{""type"":""MultiPoint"",""coordinates"":[]}"
23266,Koroba,"{""type"":""MultiPoint"",""coordinates"":[]}"
23267,Mendi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23268,Nipa,"{""type"":""MultiPoint"",""coordinates"":[]}"
23269,Pangia,"{""type"":""MultiPoint"",""coordinates"":[]}"
23270,Tari,"{""type"":""MultiPoint"",""coordinates"":[]}"
23271,Bialla,"{""type"":""MultiPoint"",""coordinates"":[]}"
23272,Kandrian,"{""type"":""MultiPoint"",""coordinates"":[]}"
23273,Kimbe,"{""type"":""MultiPoint"",""coordinates"":[]}"
23274,Aitape,"{""type"":""MultiPoint"",""coordinates"":[]}"
23275,Amanab,"{""type"":""MultiPoint"",""coordinates"":[]}"
23276,Lumi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23277,Nuku,"{""type"":""MultiPoint"",""coordinates"":[]}"
23278,Telefomin,"{""type"":""MultiPoint"",""coordinates"":[]}"
23279,Vanimo,"{""type"":""MultiPoint"",""coordinates"":[]}"
23280,Balimo,"{""type"":""MultiPoint"",""coordinates"":[]}"
23281,Balimob,"{""type"":""MultiPoint"",""coordinates"":[]}"
23282,Daru,"{""type"":""MultiPoint"",""coordinates"":[]}"
23283,Kiunga,"{""type"":""MultiPoint"",""coordinates"":[]}"
23284,Morehead,"{""type"":""MultiPoint"",""coordinates"":[]}"
23285,Nomad,"{""type"":""MultiPoint"",""coordinates"":[]}"
23286,Tabubil,"{""type"":""MultiPoint"",""coordinates"":[]}"
23287,Hagen Central,"{""type"":""MultiPoint"",""coordinates"":[]}"
23288,Hagen North,"{""type"":""MultiPoint"",""coordinates"":[]}"
23289,Jimi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23290,Tambul,"{""type"":""MultiPoint"",""coordinates"":[]}"
23291,Wahgi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23292,Big Horn,"{""type"":""MultiPoint"",""coordinates"":[]}"
23293,Campbell,"{""type"":""MultiPoint"",""coordinates"":[]}"
23294,Crook,"{""type"":""MultiPoint"",""coordinates"":[]}"
23295,Fremont,"{""type"":""MultiPoint"",""coordinates"":[]}"
23296,Hot Springs,"{""type"":""MultiPoint"",""coordinates"":[]}"
23297,Johnson,"{""type"":""MultiPoint"",""coordinates"":[]}"
23298,Park,"{""type"":""MultiPoint"",""coordinates"":[]}"
23299,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
23300,Sublette,"{""type"":""MultiPoint"",""coordinates"":[]}"
23301,Teton,"{""type"":""MultiPoint"",""coordinates"":[]}"
23302,Washakie,"{""type"":""MultiPoint"",""coordinates"":[]}"
23303,Weston,"{""type"":""MultiPoint"",""coordinates"":[]}"
23304,Del Norte,"{""type"":""MultiPoint"",""coordinates"":[]}"
23305,Humboldt,"{""type"":""MultiPoint"",""coordinates"":[]}"
23306,Modoc,"{""type"":""MultiPoint"",""coordinates"":[]}"
23307,Siskiyou,"{""type"":""MultiPoint"",""coordinates"":[]}"
23308,Gogebic,"{""type"":""MultiPoint"",""coordinates"":[]}"
23309,Aleutians West,"{""type"":""MultiPoint"",""coordinates"":[]}"
23310,Bethel,"{""type"":""MultiPoint"",""coordinates"":[]}"
23311,Dillingham,"{""type"":""MultiPoint"",""coordinates"":[]}"
23312,Hoonah-Angoon,"{""type"":""MultiPoint"",""coordinates"":[]}"
23313,Ketchikan Gateway,"{""type"":""MultiPoint"",""coordinates"":[]}"
23314,Petersburg,"{""type"":""MultiPoint"",""coordinates"":[]}"
23315,Prince of Wales-Hyder,"{""type"":""MultiPoint"",""coordinates"":[]}"
23316,Skagway,"{""type"":""MultiPoint"",""coordinates"":[]}"
23317,Southeast Fairbanks,"{""type"":""MultiPoint"",""coordinates"":[]}"
23318,Valdez-Cordova,"{""type"":""MultiPoint"",""coordinates"":[]}"
23319,Wade Hampton,"{""type"":""MultiPoint"",""coordinates"":[]}"
23320,Wrangell,"{""type"":""MultiPoint"",""coordinates"":[]}"
23321,Yukon-Koyukuk,"{""type"":""MultiPoint"",""coordinates"":[]}"
23322,Aleutians East,"{""type"":""MultiPoint"",""coordinates"":[]}"
23323,Anchorage,"{""type"":""MultiPoint"",""coordinates"":[]}"
23324,Bristol Bay,"{""type"":""MultiPoint"",""coordinates"":[]}"
23325,Denali,"{""type"":""MultiPoint"",""coordinates"":[]}"
23326,Fairbanks North Star,"{""type"":""MultiPoint"",""coordinates"":[]}"
23327,Haines,"{""type"":""MultiPoint"",""coordinates"":[]}"
23328,Juneau,"{""type"":""MultiPoint"",""coordinates"":[]}"
23329,Kenai Peninsula,"{""type"":""MultiPoint"",""coordinates"":[]}"
23330,Kodiak Island,"{""type"":""MultiPoint"",""coordinates"":[]}"
23331,Lake and Peninsula,"{""type"":""MultiPoint"",""coordinates"":[]}"
23332,Matanuska-Susitna,"{""type"":""MultiPoint"",""coordinates"":[]}"
23333,North Slope,"{""type"":""MultiPoint"",""coordinates"":[]}"
23334,Northwest Arctic,"{""type"":""MultiPoint"",""coordinates"":[]}"
23335,Sitka,"{""type"":""MultiPoint"",""coordinates"":[]}"
23336,Yakutat,"{""type"":""MultiPoint"",""coordinates"":[]}"
23337,Ada,"{""type"":""MultiPoint"",""coordinates"":[]}"
23338,Adams,"{""type"":""MultiPoint"",""coordinates"":[]}"
23339,Bannock,"{""type"":""MultiPoint"",""coordinates"":[]}"
23340,Benewah,"{""type"":""MultiPoint"",""coordinates"":[]}"
23341,Bingham,"{""type"":""MultiPoint"",""coordinates"":[]}"
23342,Blaine,"{""type"":""MultiPoint"",""coordinates"":[]}"
23343,Boise,"{""type"":""MultiPoint"",""coordinates"":[]}"
23344,Bonner,"{""type"":""MultiPoint"",""coordinates"":[]}"
23345,Bonneville,"{""type"":""MultiPoint"",""coordinates"":[]}"
23346,Boundary,"{""type"":""MultiPoint"",""coordinates"":[]}"
23347,Butte,"{""type"":""MultiPoint"",""coordinates"":[]}"
23348,Canyon,"{""type"":""MultiPoint"",""coordinates"":[]}"
23349,Caribou,"{""type"":""MultiPoint"",""coordinates"":[]}"
23350,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
23351,Clearwater,"{""type"":""MultiPoint"",""coordinates"":[]}"
23352,Custer,"{""type"":""MultiPoint"",""coordinates"":[]}"
23353,Elmore,"{""type"":""MultiPoint"",""coordinates"":[]}"
23354,Gem,"{""type"":""MultiPoint"",""coordinates"":[]}"
23355,Gooding,"{""type"":""MultiPoint"",""coordinates"":[]}"
23356,Idaho,"{""type"":""MultiPoint"",""coordinates"":[]}"
23357,Jerome,"{""type"":""MultiPoint"",""coordinates"":[]}"
23358,Kootenai,"{""type"":""MultiPoint"",""coordinates"":[]}"
23359,Latah,"{""type"":""MultiPoint"",""coordinates"":[]}"
23360,Lemhi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23361,Madison,"{""type"":""MultiPoint"",""coordinates"":[]}"
23362,Minidoka,"{""type"":""MultiPoint"",""coordinates"":[]}"
23363,Nez Perce,"{""type"":""MultiPoint"",""coordinates"":[]}"
23364,Payette,"{""type"":""MultiPoint"",""coordinates"":[]}"
23365,Power,"{""type"":""MultiPoint"",""coordinates"":[]}"
23366,Shoshone,"{""type"":""MultiPoint"",""coordinates"":[]}"
23367,Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
23368,Aitkin,"{""type"":""MultiPoint"",""coordinates"":[]}"
23369,Anoka,"{""type"":""MultiPoint"",""coordinates"":[]}"
23370,Becker,"{""type"":""MultiPoint"",""coordinates"":[]}"
23371,Beltrami,"{""type"":""MultiPoint"",""coordinates"":[]}"
23372,Benton,"{""type"":""MultiPoint"",""coordinates"":[]}"
23373,Big Stone,"{""type"":""MultiPoint"",""coordinates"":[]}"
23374,Carlton,"{""type"":""MultiPoint"",""coordinates"":[]}"
23375,Carver,"{""type"":""MultiPoint"",""coordinates"":[]}"
23376,Cass,"{""type"":""MultiPoint"",""coordinates"":[]}"
23377,Chisago,"{""type"":""MultiPoint"",""coordinates"":[]}"
23378,Clay,"{""type"":""MultiPoint"",""coordinates"":[]}"
23379,Cook,"{""type"":""MultiPoint"",""coordinates"":[]}"
23380,Crow Wing,"{""type"":""MultiPoint"",""coordinates"":[]}"
23381,Douglas,"{""type"":""MultiPoint"",""coordinates"":[]}"
23382,Grant,"{""type"":""MultiPoint"",""coordinates"":[]}"
23383,Hennepin,"{""type"":""MultiPoint"",""coordinates"":[]}"
23384,Hubbard,"{""type"":""MultiPoint"",""coordinates"":[]}"
23385,Isanti,"{""type"":""MultiPoint"",""coordinates"":[]}"
23386,Itasca,"{""type"":""MultiPoint"",""coordinates"":[]}"
23387,Kanabec,"{""type"":""MultiPoint"",""coordinates"":[]}"
23388,Kandiyohi,"{""type"":""MultiPoint"",""coordinates"":[]}"
23389,Kittson,"{""type"":""MultiPoint"",""coordinates"":[]}"
23390,Koochiching,"{""type"":""MultiPoint"",""coordinates"":[]}"
23391,Lac qui Parle,"{""type"":""MultiPoint"",""coordinates"":[]}"
23392,Lake,"{""type"":""MultiPoint"",""coordinates"":[]}"
23393,Lake of the Woods,"{""type"":""MultiPoint"",""coordinates"":[]}"
23394,Mahnomen,"{""type"":""MultiPoint"",""coordinates"":[]}"
23395,Marshall,"{""type"":""MultiPoint"",""coordinates"":[]}"
23396,McLeod,"{""type"":""MultiPoint"",""coordinates"":[]}"
23397,Meeker,"{""type"":""MultiPoint"",""coordinates"":[]}"
23398,Mille Lacs,"{""type"":""MultiPoint"",""coordinates"":[]}"
23399,Morrison,"{""type"":""MultiPoint"",""coordinates"":[]}"
23400,Norman,"{""type"":""MultiPoint"",""coordinates"":[]}"
23401,Otter Tail,"{""type"":""MultiPoint"",""coordinates"":[]}"
23402,Pennington,"{""type"":""MultiPoint"",""coordinates"":[]}"
23403,Pine,"{""type"":""MultiPoint"",""coordinates"":[]}"
23404,Polk,"{""type"":""MultiPoint"",""coordinates"":[]}"
23405,Pope,"{""type"":""MultiPoint"",""coordinates"":[]}"
23406,Ramsey,"{""type"":""MultiPoint"",""coordinates"":[]}"
23407,Red Lake,"{""type"":""MultiPoint"",""coordinates"":[]}"
23408,Renville,"{""type"":""MultiPoint"",""coordinates"":[]}"
23409,Roseau,"{""type"":""MultiPoint"",""coordinates"":[]}"
23410,Sherburne,"{""type"":""MultiPoint"",""coordinates"":[]}"
23411,St. Louis,"{""type"":""MultiPoint"",""coordinates"":[]}"
23412,Stearns,"{""type"":""MultiPoint"",""coordinates"":[]}"
23413,Stevens,"{""type"":""MultiPoint"",""coordinates"":[]}"
23414,Swift,"{""type"":""MultiPoint"",""coordinates"":[]}"
23415,Todd,"{""type"":""MultiPoint"",""coordinates"":[]}"
23416,Traverse,"{""type"":""MultiPoint"",""coordinates"":[]}"
23417,Wadena,"{""type"":""MultiPoint"",""coordinates"":[]}"
23418,Wilkin,"{""type"":""MultiPoint"",""coordinates"":[]}"
23419,Wright,"{""type"":""MultiPoint"",""coordinates"":[]}"
23420,Yellow Medicine,"{""type"":""MultiPoint"",""coordinates"":[]}"
23421,Beaverhead,"{""type"":""MultiPoint"",""coordinates"":[]}"
23422,Broadwater,"{""type"":""MultiPoint"",""coordinates"":[]}"
23423,Carbon,"{""type"":""MultiPoint"",""coordinates"":[]}"
23424,Carter,"{""type"":""MultiPoint"",""coordinates"":[]}"
23425,Cascade,"{""type"":""MultiPoint"",""coordinates"":[]}"
23426,Chouteau,"{""type"":""MultiPoint"",""coordinates"":[]}"
23427,Daniels,"{""type"":""MultiPoint"",""coordinates"":[]}"
23428,Dawson,"{""type"":""MultiPoint"",""coordinates"":[]}"
23429,Deer Lodge,"{""type"":""MultiPoint"",""coordinates"":[]}"
23430,Fallon,"{""type"":""MultiPoint"",""coordinates"":[]}"
23431,Fergus,"{""type"":""MultiPoint"",""coordinates"":[]}"
23432,Flathead,"{""type"":""MultiPoint"",""coordinates"":[]}"
23433,Gallatin,"{""type"":""MultiPoint"",""coordinates"":[]}"
23434,Garfield,"{""type"":""MultiPoint"",""coordinates"":[]}"
23435,Glacier,"{""type"":""MultiPoint"",""coordinates"":[]}"
23436,Golden Valley,"{""type"":""MultiPoint"",""coordinates"":[]}"
23437,Granite,"{""type"":""MultiPoint"",""coordinates"":[]}"
23438,Hill,"{""type"":""MultiPoint"",""coordinates"":[]}"
23439,Judith Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
23440,Lewis and Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
23441,Liberty,"{""type"":""MultiPoint"",""coordinates"":[]}"
23442,McCone,"{""type"":""MultiPoint"",""coordinates"":[]}"
23443,Meagher,"{""type"":""MultiPoint"",""coordinates"":[]}"
23444,Mineral,"{""type"":""MultiPoint"",""coordinates"":[]}"
23445,Missoula,"{""type"":""MultiPoint"",""coordinates"":[]}"
23446,Musselshell,"{""type"":""MultiPoint"",""coordinates"":[]}"
23447,Petroleum,"{""type"":""MultiPoint"",""coordinates"":[]}"
23448,Phillips,"{""type"":""MultiPoint"",""coordinates"":[]}"
23449,Pondera,"{""type"":""MultiPoint"",""coordinates"":[]}"
23450,Powder River,"{""type"":""MultiPoint"",""coordinates"":[]}"
23451,Powell,"{""type"":""MultiPoint"",""coordinates"":[]}"
23452,Prairie,"{""type"":""MultiPoint"",""coordinates"":[]}"
23453,Ravalli,"{""type"":""MultiPoint"",""coordinates"":[]}"
23454,Richland,"{""type"":""MultiPoint"",""coordinates"":[]}"
23455,Roosevelt,"{""type"":""MultiPoint"",""coordinates"":[]}"
23456,Rosebud,"{""type"":""MultiPoint"",""coordinates"":[]}"
23457,Sanders,"{""type"":""MultiPoint"",""coordinates"":[]}"
23458,Silver Bow,"{""type"":""MultiPoint"",""coordinates"":[]}"
23459,Stillwater,"{""type"":""MultiPoint"",""coordinates"":[]}"
23460,Sweet Grass,"{""type"":""MultiPoint"",""coordinates"":[]}"
23461,Toole,"{""type"":""MultiPoint"",""coordinates"":[]}"
23462,Treasure,"{""type"":""MultiPoint"",""coordinates"":[]}"
23463,Wheatland,"{""type"":""MultiPoint"",""coordinates"":[]}"
23464,Wibaux,"{""type"":""MultiPoint"",""coordinates"":[]}"
23465,Yellowstone,"{""type"":""MultiPoint"",""coordinates"":[]}"
23466,Barnes,"{""type"":""MultiPoint"",""coordinates"":[]}"
23467,Benson,"{""type"":""MultiPoint"",""coordinates"":[]}"
23468,Billings,"{""type"":""MultiPoint"",""coordinates"":[]}"
23469,Bottineau,"{""type"":""MultiPoint"",""coordinates"":[]}"
23470,Bowman,"{""type"":""MultiPoint"",""coordinates"":[]}"
23471,Burke,"{""type"":""MultiPoint"",""coordinates"":[]}"
23472,Burleigh,"{""type"":""MultiPoint"",""coordinates"":[]}"
23473,Cavalier,"{""type"":""MultiPoint"",""coordinates"":[]}"
23474,Dickey,"{""type"":""MultiPoint"",""coordinates"":[]}"
23475,Divide,"{""type"":""MultiPoint"",""coordinates"":[]}"
23476,Dunn,"{""type"":""MultiPoint"",""coordinates"":[]}"
23477,Eddy,"{""type"":""MultiPoint"",""coordinates"":[]}"
23478,Emmons,"{""type"":""MultiPoint"",""coordinates"":[]}"
23479,Foster,"{""type"":""MultiPoint"",""coordinates"":[]}"
23480,Grand Forks,"{""type"":""MultiPoint"",""coordinates"":[]}"
23481,Griggs,"{""type"":""MultiPoint"",""coordinates"":[]}"
23482,Hettinger,"{""type"":""MultiPoint"",""coordinates"":[]}"
23483,Kidder,"{""type"":""MultiPoint"",""coordinates"":[]}"
23484,LaMoure,"{""type"":""MultiPoint"",""coordinates"":[]}"
23485,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
23486,McHenry,"{""type"":""MultiPoint"",""coordinates"":[]}"
23487,McIntosh,"{""type"":""MultiPoint"",""coordinates"":[]}"
23488,McKenzie,"{""type"":""MultiPoint"",""coordinates"":[]}"
23489,McLean,"{""type"":""MultiPoint"",""coordinates"":[]}"
23490,Mercer,"{""type"":""MultiPoint"",""coordinates"":[]}"
23491,Morton,"{""type"":""MultiPoint"",""coordinates"":[]}"
23492,Mountrail,"{""type"":""MultiPoint"",""coordinates"":[]}"
23493,Nelson,"{""type"":""MultiPoint"",""coordinates"":[]}"
23494,Oliver,"{""type"":""MultiPoint"",""coordinates"":[]}"
23495,Pembina,"{""type"":""MultiPoint"",""coordinates"":[]}"
23496,Pierce,"{""type"":""MultiPoint"",""coordinates"":[]}"
23497,Ransom,"{""type"":""MultiPoint"",""coordinates"":[]}"
23498,Rolette,"{""type"":""MultiPoint"",""coordinates"":[]}"
23499,Sargent,"{""type"":""MultiPoint"",""coordinates"":[]}"
23500,Sioux,"{""type"":""MultiPoint"",""coordinates"":[]}"
23501,Slope,"{""type"":""MultiPoint"",""coordinates"":[]}"
23502,Stark,"{""type"":""MultiPoint"",""coordinates"":[]}"
23503,Steele,"{""type"":""MultiPoint"",""coordinates"":[]}"
23504,Stutsman,"{""type"":""MultiPoint"",""coordinates"":[]}"
23505,Towner,"{""type"":""MultiPoint"",""coordinates"":[]}"
23506,Traill,"{""type"":""MultiPoint"",""coordinates"":[]}"
23507,Walsh,"{""type"":""MultiPoint"",""coordinates"":[]}"
23508,Ward,"{""type"":""MultiPoint"",""coordinates"":[]}"
23509,Wells,"{""type"":""MultiPoint"",""coordinates"":[]}"
23510,Williams,"{""type"":""MultiPoint"",""coordinates"":[]}"
23511,Baker,"{""type"":""MultiPoint"",""coordinates"":[]}"
23512,Clackamas,"{""type"":""MultiPoint"",""coordinates"":[]}"
23513,Clatsop,"{""type"":""MultiPoint"",""coordinates"":[]}"
23514,Columbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
23515,Curry,"{""type"":""MultiPoint"",""coordinates"":[]}"
23516,Deschutes,"{""type"":""MultiPoint"",""coordinates"":[]}"
23517,Gilliam,"{""type"":""MultiPoint"",""coordinates"":[]}"
23518,Harney,"{""type"":""MultiPoint"",""coordinates"":[]}"
23519,Hood River,"{""type"":""MultiPoint"",""coordinates"":[]}"
23520,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
23521,Josephine,"{""type"":""MultiPoint"",""coordinates"":[]}"
23522,Klamath,"{""type"":""MultiPoint"",""coordinates"":[]}"
23523,Lane,"{""type"":""MultiPoint"",""coordinates"":[]}"
23524,Linn,"{""type"":""MultiPoint"",""coordinates"":[]}"
23525,Malheur,"{""type"":""MultiPoint"",""coordinates"":[]}"
23526,Marion,"{""type"":""MultiPoint"",""coordinates"":[]}"
23527,Morrow,"{""type"":""MultiPoint"",""coordinates"":[]}"
23528,Multnomah,"{""type"":""MultiPoint"",""coordinates"":[]}"
23529,Sherman,"{""type"":""MultiPoint"",""coordinates"":[]}"
23530,Tillamook,"{""type"":""MultiPoint"",""coordinates"":[]}"
23531,Umatilla,"{""type"":""MultiPoint"",""coordinates"":[]}"
